,created_at,id,text
445,Sun May 10 02:47:37 +0000 2020,1259314117023694848,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Not sure if you've dealt with COVID patien… https://t.co/pNnoPyhbtx
446,Sun May 10 02:53:04 +0000 2020,1259315490851295238,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Hope you get COVID Elon!
447,Sun May 10 02:54:00 +0000 2020,1259315727120478208,"@elonmusk @RBReich When Tesla employees die from COVID-19, will you blame them like we blame the meatpacking worker… https://t.co/zpRS7RxIwP"
448,Sun May 10 03:21:03 +0000 2020,1259322531061747712,@elonmusk @RBReich There’s room for compromise.  As a resident of Alameda County (and a child of 2 CoVID patients)… https://t.co/sNY3TV0K9P
449,Sun May 10 03:27:03 +0000 2020,1259324042177200128,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Money over lives. Perceived freedom over l… https://t.co/CEvGmQR7bs
450,Sun May 10 03:29:39 +0000 2020,1259324695121473539,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Aren’t you from South Africa? Go home if y… https://t.co/X0MGYjnd7r
451,Sun May 10 03:40:02 +0000 2020,1259327310857199616,"@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Hey @elonmusk, you're a global personality… https://t.co/N7e51VX5ms"
452,Sun May 10 04:19:22 +0000 2020,1259337209984897029,@elonmusk @NewsBlurt @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell HAPPENING NOW AROUND THE USA—&gt;… https://t.co/K7UXns60Dk
453,Sun May 10 04:33:58 +0000 2020,1259340882328895489,"@elonmusk - people are dying right across America, the last thing needed right now is your childish petulance. You’… https://t.co/qYWuSgFupy"
454,Sun May 10 04:59:16 +0000 2020,1259347251043893249,"@elonmusk @GerberKawasaki @thirdrowtesla If Tesla wants to see its employees die of Covid-19 in this outbreak, I gu… https://t.co/pfcAw00HMY"
455,Sun May 10 05:01:55 +0000 2020,1259347916659077120,@elonmusk @vincent13031925 Tesla is following the best and safest guidelines for back to work post Covid ....… https://t.co/TcUItF4hQT
456,Sun May 10 05:26:15 +0000 2020,1259354040460288000,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell You know where to go if you want to be pro… https://t.co/li57I8kZlB
457,Sun May 10 05:35:38 +0000 2020,1259356400725229574,@elonmusk @teslaownersSV @GerberKawasaki @thirdrowtesla @AlamedaCounty Do you have a concept for protection against… https://t.co/1xVFuaPgjV
458,Sun May 10 05:55:49 +0000 2020,1259361482845810692,"@elonmusk I. Just. Can't. What is he thinking?

https://t.co/t9sSUXiVGF"
459,Sun May 10 06:01:17 +0000 2020,1259362856887181312,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell What happens if one of your employees does… https://t.co/ia7eMDyodi
460,Sun May 10 06:29:28 +0000 2020,1259369950503895040,@elonmusk just move it to the uk.  The UK GOvernment are getting behind the tech. After all our transport sec is a… https://t.co/Xo2OsaQ4Tv
461,Sun May 10 06:50:05 +0000 2020,1259375135959601152,@elonmusk @GerberKawasaki @thirdrowtesla And here’s another reason to buy an @Rivian instead of a @Tesla. Everyone’… https://t.co/vgXSoySPFa
462,Sun May 10 07:15:14 +0000 2020,1259381466661662720,@elonmusk @RBReich Your petty bullshit about you not getting your way with Tesla's dealings and pretending COVID-19… https://t.co/8Z3GmsCKL3
463,Sun May 10 07:35:18 +0000 2020,1259386516805046272,@elonmusk @flcnhvy @AlamedaCounty @Tesla Commit to paying your workers hazard pay in addition for coming in under t… https://t.co/QC66HZ7P1g
464,Sun May 10 07:51:45 +0000 2020,1259390657518612480,"@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell You're a doctor?
Did you also think UV bla… https://t.co/FuNDG4yCPp"
465,Sun May 10 08:02:21 +0000 2020,1259393322067640320,"@elonmusk @flcnhvy @AlamedaCounty @Tesla Hi there, welcome to reopen your operations in Bulgaria🙂.EU based country… https://t.co/5jmNmRfhBq"
466,Sun May 10 09:21:57 +0000 2020,1259413356844183553,@elonmusk @GerberKawasaki @thirdrowtesla The climate crisis is going to kill far more people than COVID-19. Tesla a… https://t.co/OLjOkwwZGX
467,Sun May 10 10:14:55 +0000 2020,1259426684392136704,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Elon you are an arsehole in Covid 19 crisi… https://t.co/GglLt2vtGN
468,Sun May 10 11:03:51 +0000 2020,1259439000122724352,@elonmusk have you based your plan to reopen Tesla on an advice from epidemiologists or health professionals? Maybe… https://t.co/PgNTgajRaN
469,Sun May 10 11:09:51 +0000 2020,1259440510810415104,@elonmusk Threatening to move Tesla to a state with less covid restrictions just proves you don't give a crap about… https://t.co/MYYas82odX
470,Sun May 10 11:27:50 +0000 2020,1259445035952676865,"@elonmusk I can legally prove covid hoax #plandemic
Pls consider helping me I'm the Good Health Lawyer.  I proved n… https://t.co/PEUKNRPxoD"
471,Sun May 10 11:34:22 +0000 2020,1259446681050865666,"@elonmusk 
So you understand now?  That's fabulous for you. How about sticking around and help us as well? 

Elon M… https://t.co/MAP9FwavRT"
472,Sun May 10 11:58:04 +0000 2020,1259452645254856711,@elonmusk @Px4Compact @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell These unelected officials w/in… https://t.co/835QEMh2d8
473,Sun May 10 12:06:04 +0000 2020,1259454655630848003,"@elonmusk Tesla, space x very impressive, but how you response to covid 19 makes you look like a trumpi dummy"
474,Sun May 10 12:52:32 +0000 2020,1259466351019790337,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Georgia is open for business. Come east El… https://t.co/dtCHU87qqw
475,Sun May 10 13:26:42 +0000 2020,1259474950768988160,"@elonmusk bring Tesla to Arkansas. It will cost less and we have many great companies here. Walmart, JB Hunt, and T… https://t.co/yu2aEuC3wX"
476,Sun May 10 13:26:50 +0000 2020,1259474983849508867,"@elonmusk @flcnhvy @AlamedaCounty @Tesla Link to the data here in Quebec (only in French, sorry) showing that below… https://t.co/3U31Z5Wqvd"
477,Sun May 10 14:03:40 +0000 2020,1259484251315154944,@elonmusk DO NOT BUY TESLA! We can only hope a moron like you gets COVID-19 very badly. Time for the board of direc… https://t.co/BEJW9cBhXH
478,Sun May 10 14:15:01 +0000 2020,1259487110484185091,@elonmusk @elonmusk Move a Tesla to Arkansas.  Research how we have handled Covid.  Freight and Supply chain crossr… https://t.co/TEOsbNyQUM
479,Sun May 10 14:17:29 +0000 2020,1259487730045779968,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell From January to May 6 there were a total o… https://t.co/W707rIWN0w
480,Sun May 10 15:11:07 +0000 2020,1259501224774127619,@elonmusk @flcnhvy @AlamedaCounty @Tesla I can confirm that our warehouse in Las Vegas is hyper aware of Covid-19 p… https://t.co/0iRoseutDc
481,Sun May 10 15:12:15 +0000 2020,1259501511345876994,"@elonmusk is a Genius! Created @Tesla for the Lib Elite Cali Media NY types, now brilliantly using the current poli… https://t.co/x8g0QoszPJ"
482,Sun May 10 15:19:42 +0000 2020,1259503385109319680,"@elonmusk @flcnhvy @AlamedaCounty @Tesla Might be a good idea to get some of those ""rapid COVID"" testers and use th… https://t.co/36AzJRhYmR"
483,Sun May 10 15:25:52 +0000 2020,1259504936586338304,@elonmusk hey. Was saving up for a @Tesla but just read you’re want your workers to get together and share COViD or… https://t.co/ziFVWzUvzS
484,Sun May 10 15:36:06 +0000 2020,1259507512711303169,@elonmusk @GerberKawasaki @thirdrowtesla @elonmusk is worried his @Tesla Ponzi scheme will get exposed if he doesn'… https://t.co/ImYbuAqRdi
485,Sun May 10 16:03:14 +0000 2020,1259514342065700864,"@elonmusk  Hey elon, just heard you are shifting HQ. well.....I wanted to check if you have been exploring any outs… https://t.co/zafGkEk8kX"
486,Sun May 10 16:11:50 +0000 2020,1259516506205032448,"@elonmusk is the most entitled person I can think of at the moment. Since covid-19 has started, all he has done is… https://t.co/jbg74jtbiS"
487,Sun May 10 16:12:46 +0000 2020,1259516743137071104,@elonmusk Congrats on your newborn. Different topic - you have a huge fan group because what you did with Tesla aga… https://t.co/3ZiTnFOLCt
488,Sun May 10 16:28:10 +0000 2020,1259520617520549891,@elonmusk @RBReich Hey Robert - Texas has WAY less COVID cases than Cali so Elon is actually trying to make things… https://t.co/eBxAkw8I33
489,Sun May 10 17:14:03 +0000 2020,1259532162165956609,@elonmusk More than 1000 test positive for coronavirus at Tyson Foods meat plant the day it is reopened #thehill… https://t.co/oc0AI2f32g
490,Sun May 10 17:41:01 +0000 2020,1259538950919766016,"@elonmusk @flcnhvy @AlamedaCounty @Tesla Just curious, you said that no one from the 7k Tesla employees In china di… https://t.co/TdNvBvfwzm"
491,Sun May 10 17:46:39 +0000 2020,1259540366312816642,@elonmusk moving Tesla HQ is a huge slap in the face to Cali’s dumbass governor. Good for him. Probably should’ve done it long before covid.
492,Sun May 10 19:08:20 +0000 2020,1259560924882579457,"@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell You are messing around, you won't move to… https://t.co/JkEm80hyeT"
493,Sun May 10 20:06:18 +0000 2020,1259575511036149760,"@elonmusk and @tesla should use the Fremont plant/land to build the affordable, clean energy residential/commercial… https://t.co/DfLQy5CkS8"
494,Sun May 10 20:07:53 +0000 2020,1259575911847997445,@elonmusk @flcnhvy @AlamedaCounty @Tesla See Viv’s tweet? That’s the kind of tweet you need to be making on Covid-1… https://t.co/frvmmjCEL8
495,Sun May 10 20:31:39 +0000 2020,1259581889817587717,"@elonmusk @TeslaTested @LegendaryEnergy Well then before covid-19 hit, why wasn't there 80,000 deaths in 2 months i… https://t.co/kVrMtDdqsw"
496,Sun May 10 21:04:13 +0000 2020,1259590085525135362,"@elonmusk
You are a selfish child, suing Alameda County instead of helping.

""Elon Musk said Tesla would fight COVI… https://t.co/ebEp9Xi346"
497,Sun May 10 21:44:35 +0000 2020,1259600245463408640,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Fire employees or write Covid-19 on every… https://t.co/6a1qV8St6k
498,Sun May 10 22:00:59 +0000 2020,1259604371710459905,@elonmusk you should do a covid 19 deal along the lines of this. For anyone that is trying to finance a Tesla model… https://t.co/G8kWHJQJ0z
499,Sun May 10 22:06:33 +0000 2020,1259605773149184001,"@elonmusk @adrianfine @Tesla @cityofpaloalto Good mayor Mr. Fine, except the climate crisis, which is a HOAX and ev… https://t.co/DMqCBVZYdX"
500,Mon May 11 22:55:40 +0000 2020,1259980521926389760,@elonmusk @ChillMichelle @Tesla Shut up! Do you know how many cases or in Alameda you stupid idiot! If your workers… https://t.co/8tqXEdLilK
501,Mon May 11 22:56:39 +0000 2020,1259980769977499648,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Thank you for defending our constitutional… https://t.co/qXyG8APdq2
502,Mon May 11 22:57:19 +0000 2020,1259980935920930817,@elonmusk @ChillMichelle @Tesla Shut up! Do you know how many cases or in Alameda you stupid idiot! If your workers… https://t.co/61g3kmSDQL
503,Mon May 11 23:03:41 +0000 2020,1259982538459602944,@elonmusk @OptionsGod1 @ChillMichelle @Tesla So any of your employees died with covid while working will you be cha… https://t.co/stCwxms2hB
504,Mon May 11 23:07:31 +0000 2020,1259983506018496512,@elonmusk Says Fremont Factory Has Started Production Despite County Order #Tesla #Fremont #ElonMusk #Musk #Elon… https://t.co/rjbfgfxNlY
505,Mon May 11 23:14:03 +0000 2020,1259985147363024902,@elonmusk And if an employee of Tesla’s contracts COVID-19 on the job will you pay for their family’s bills for the… https://t.co/cLYWj6ZE2D
506,Mon May 11 23:14:21 +0000 2020,1259985224861179904,@elonmusk Tesla’s China Plant has 7000 Employees. NOT 1 HAS DIED FROM COVID-19.
507,Mon May 11 23:25:17 +0000 2020,1259987976462843904,@elonmusk @ChillMichelle @Tesla Honestly I would rather wait it out. This could be a blessing if covid-19 spreads i… https://t.co/3igZHkNosJ
508,Mon May 11 23:26:37 +0000 2020,1259988312762146816,"@elonmusk Arrested?
You fucking twit. 
SUED is what you’re going to get.
For a LOT of money. 
By every one of your… https://t.co/YSIpFsElws"
509,Mon May 11 23:35:13 +0000 2020,1259990477341724673,"@elonmusk You are one selfish son of a bitch. Hmm wonder how many of your employees and their family members, not t… https://t.co/E8ZlspXopf"
510,Mon May 11 23:38:39 +0000 2020,1259991337811750913,"@elonmusk And if anyone working there at Tesla should contract Covid-19, I hope it's you."
511,Mon May 11 23:53:31 +0000 2020,1259995079239888896,@elonmusk @ChillMichelle @Tesla Extremely unlikely that an Amazon distribution center is any safer to operate durin… https://t.co/tSRcwrfyNe
512,Mon May 11 23:54:48 +0000 2020,1259995402624921600,@elonmusk @ChillMichelle @Tesla The daily number of cases in Almeda County has been 30s-50s for the past two weeks… https://t.co/WHm4kW4TRn
513,Mon May 11 23:59:31 +0000 2020,1259996591261351936,"@elonmusk @Gfilche @thirdrowtesla @GavinNewsom
All Tesla's manufactured in defiance of the county order should be s… https://t.co/gXADnyzBaD"
514,Tue May 12 00:17:27 +0000 2020,1260001104001208320,@elonmusk Are they have enough mask and gloves since we are enduring COVID? Are you going to be responsible if some… https://t.co/FrJY0tPdA5
515,Tue May 12 00:29:42 +0000 2020,1260004186147577856,"@elonmusk @ChillMichelle @Tesla here comes the new model.... the COVID Plaid.
#CoroanaCars"
516,Tue May 12 00:34:56 +0000 2020,1260005502857035776,"@elonmusk SpaceX, Solar City, and Tesla are all very essential companies for the survival of our country and should… https://t.co/2sEvGuQgzN"
517,Tue May 12 00:44:15 +0000 2020,1260007846701232129,"@elonmusk I respect that. As long as the production line is Covid safe as possible. Thanks, a future Tesla owner."
518,Tue May 12 00:50:33 +0000 2020,1260009434018799617,"@elonmusk Correct me if I am wrong,  Tesla's manufacturing line this mostly automated and robotic so shouldn't be a… https://t.co/QIlAGWw7xD"
519,Tue May 12 00:56:47 +0000 2020,1260011002000629761,"@elonmusk @ChillMichelle @Tesla Here you go, genius:
https://t.co/3hKMhsBV91"
520,Tue May 12 01:05:54 +0000 2020,1260013296351997952,@elonmusk @ChillMichelle @Tesla This isn't smart but ya hope ya don't catch the covid
521,Tue May 12 01:07:29 +0000 2020,1260013693640704001,@elonmusk We I don’t agree with your view on covid measures but I do agree that this is wrong given Tesla is single… https://t.co/2rLcMkP32r
522,Tue May 12 01:07:51 +0000 2020,1260013789086285825,@elonmusk @RBReich The idea that going back to a Tesla factory subjects people to Covid is completely idiotic. They… https://t.co/N3iP5XEKc1
523,Tue May 12 01:14:00 +0000 2020,1260015335467442178,@elonmusk @ChillMichelle @Tesla Your position on COVID-19 makes me want to buy a Tesla!   It’s unfortunate that mor… https://t.co/hyPbgCjJam
524,Tue May 12 01:18:11 +0000 2020,1260016386249641985,"@elonmusk You don’t pay into CA unemployment for your employees?

If you don’t, SHAME ON YOU.

If you do, it’s your… https://t.co/YeGJnufuUD"
525,Tue May 12 01:21:30 +0000 2020,1260017224397451265,@elonmusk ? Do Teslas save Lives? How many per year? whats the ratio of lives saved from Tesla production to the ri… https://t.co/sdCcpK9XDt
526,Tue May 12 01:22:27 +0000 2020,1260017461841162241,"@elonmusk @ChillMichelle @Tesla Release a special covid-19 commemorative edition with the names of the 80,000 Ameri… https://t.co/VrM0hA6Z2a"
527,Tue May 12 01:27:55 +0000 2020,1260018835870019594,@elonmusk @ChillMichelle @Tesla Drinking too much alcohol is something difficult to get out of. I know it's hard bu… https://t.co/8WZUGWqrDc
528,Tue May 12 01:54:53 +0000 2020,1260025624757891072,"@elonmusk What Elon won’t tell you is that Tesla is not providing PPE for all his workers, and any of them that nee… https://t.co/sr28Ex0qG4"
529,Tue May 12 01:59:18 +0000 2020,1260026736923693058,"@elonmusk @ChillMichelle @Tesla If your are wrong Elon, or do not implement good measures to contain the virus at T… https://t.co/Rt1tAjOtT6"
530,Tue May 12 02:01:31 +0000 2020,1260027293126123520,"@elonmusk @ChillMichelle @Tesla ? R hospitals empty and nurses dancing around?

? Dr falsely recording covid 19 dea… https://t.co/HnxuTHWEnq"
531,Tue May 12 02:21:25 +0000 2020,1260032300462428163,@elonmusk @ChillMichelle @Tesla You Fool !  What do you think happens if a factory worker contracts the COVID (real… https://t.co/eWFlAHvi5v
532,Tue May 12 03:12:38 +0000 2020,1260045189302935552,@elonmusk @ChillMichelle @Tesla You are super messed up. A billionaire who wants to put the lives of his employees… https://t.co/OZyNSYEfcn
533,Tue May 12 03:14:38 +0000 2020,1260045694867570688,@elonmusk @ChillMichelle @Tesla Although a little drama suits our times. Alameda County lockdown was extended due t… https://t.co/aBSWFXuA0P
534,Tue May 12 03:21:00 +0000 2020,1260047293702483968,@elonmusk How does the Elon fan club justify the behavior in this story?  Staff are mistreated by a boss who places… https://t.co/vkpuGd3xNs
535,Tue May 12 03:23:41 +0000 2020,1260047972064210949,"@elonmusk @ChillMichelle @Tesla The thing isn’t you getting arrested, or your statement, your sacrifice or effort.… https://t.co/8g575jW1y2"
536,Tue May 12 03:24:33 +0000 2020,1260048189656313858,@elonmusk @ChillMichelle @Tesla State Issues 'Gag Order' Hours Before Rumors Of COVID-19 Prevalence At Nebraska Cit… https://t.co/cASfK6TlsT
537,Tue May 12 03:38:00 +0000 2020,1260051574484725762,"@elonmusk Tesla is LARGER than covid.

https://t.co/JMkSKUHMED"
538,Tue May 12 03:44:47 +0000 2020,1260053282090659841,"@elonmusk @ChillMichelle @Tesla So this is why Covid-19 it's not a problem and it's being exaggerated, to restart a car factory."
539,Tue May 12 03:57:25 +0000 2020,1260056462010863616,@elonmusk Nuralink me back into the matrix. My computer got hacked and I keep seeing covid-19 on my screen. Need a… https://t.co/i8wIweEuyL
540,Tue May 12 04:48:16 +0000 2020,1260069258362384385,@elonmusk Don't see why this should be an issue? So much money in a Tesla. Loss for this Fantastic car maker would… https://t.co/j4PUTLN1oQ
541,Tue May 12 04:53:40 +0000 2020,1260070614829654022,"@elonmusk @LorenaSGonzalez While I do love your innovation at Tesla and especially Space X, I think you're definite… https://t.co/W2KdgtGWHm"
542,Tue May 12 04:56:41 +0000 2020,1260071375596814336,@elonmusk @ChillMichelle @Tesla It s finish It was our Orly Tesla. Never we will buy another . We don't like Covid.… https://t.co/EPv7CExJMP
543,Tue May 12 04:59:00 +0000 2020,1260071958600810497,"@elonmusk @ChillMichelle @Tesla I missed how much you donated to assist with special COVID-19 issues, or just donat… https://t.co/QObwFVsbHI"
544,Tue May 12 05:11:47 +0000 2020,1260075174583570438,@elonmusk And when a covid cluster breaks out @Tesla and some die what then???  Will you say “Just arrest me for the murders?”
545,Tue May 12 05:21:30 +0000 2020,1260077619875319809,@elonmusk HAS NEVER TAKEN THE #COVID_19PANDEMIC SERIOUSLY FROM HIS INITIAL TWEET!  Officials from the Bay Area coun… https://t.co/5bSEPtAsBM
546,Tue May 12 05:55:55 +0000 2020,1260086282476302336,@elonmusk Tesla made uncool overnight. Keep your covid-nine-teslas.
547,Tue May 12 06:42:22 +0000 2020,1260097972064391173,@elonmusk Have Tesla done anything to moderate covid-19 spread at this facility?
548,Tue May 12 07:05:09 +0000 2020,1260103704423759872,"@elonmusk 's annoncement about #Tesla restarting operations, has caused a major buzz! Find out all related news abo… https://t.co/zEk5DIZbPC"
549,Tue May 12 07:52:19 +0000 2020,1260115573150748672,"@elonmusk @HidalgoCounty @JudgeCortez @GovAbbott @Tesla @john_jwitt Elon, I’m not saying that you should move your… https://t.co/Fa6Afa3VoQ"
550,Tue May 12 09:23:35 +0000 2020,1260138544586162176,@elonmusk I’ve been wanting a Tesla since they were announced and I had applied/approved back in February and now I… https://t.co/Ttsvph5LOI
551,Tue May 12 09:37:45 +0000 2020,1260142106187755521,"@elonmusk @ChillMichelle @Tesla Hi Elon, PLEASE MAKE SURE YOU GET ALL YOUR EMPLOYEES TESTED FOR COVID B4 THEY START… https://t.co/4sRGtv1tYi"
552,Tue May 12 09:48:48 +0000 2020,1260144890060521472,@elonmusk @HidalgoCounty @JudgeCortez @GovAbbott @Tesla @john_jwitt Hey @elonmusk come to New Zealand. We are days… https://t.co/KBnHXu5ssi
553,Tue May 12 09:49:26 +0000 2020,1260145047384850437,"@elonmusk he so here's an idea, You've been involved with Tesla for automotive work, SpaceX for getting us closer t… https://t.co/G6w5KyetEM"
554,Tue May 12 09:53:57 +0000 2020,1260146184762593281,@elonmusk If anyone at Tesla catches Covid-19 I ask that it only be you
555,Tue May 12 11:00:04 +0000 2020,1260162823520423936,"@elonmusk @ChillMichelle @Tesla I hope you will ask the worker to  use V.C, V.E, fish oil and aspirin...... those S… https://t.co/vi5dR915tI"
556,Tue May 12 11:45:28 +0000 2020,1260174247302840320,"@elonmusk Hey, what the hell are you doing with the CA Tesla Factory? Is there a reason for the COVID-19 meltdown? You're scaring us, man."
557,Tue May 12 12:18:25 +0000 2020,1260182539374866437,@elonmusk @KenJennings This seems like marketing suicide. Majority of Tesla sales come from democratic states follo… https://t.co/wOPCcShfSc
558,Tue May 12 12:29:28 +0000 2020,1260185321485959174,@elonmusk @ChillMichelle @Tesla You're spreading conspiracy theories about COVID-19 and you're surprised officials… https://t.co/tTleyY9Bjr
559,Tue May 12 12:56:24 +0000 2020,1260192101909880833,"@elonmusk As a healthcare administrator in Arkansas, I can confidently say that we would love for Tesla to relocate… https://t.co/lobwxk83ur"
560,Tue May 12 12:58:40 +0000 2020,1260192668388405249,"@elonmusk @hoyoabo if the employees are save from Covid-19. The Tesla should be allowed reopening.
What you win wit… https://t.co/ZpecNuKM7I"
561,Tue May 12 13:13:06 +0000 2020,1260196303272677378,@elonmusk In the pre covid videos of Tesla manufacturing line that I’ve seen it looks to be 1-2 people per station.… https://t.co/rHJVKiXHWR
562,Tue May 12 13:38:12 +0000 2020,1260202619404013568,"@elonmusk @ChillMichelle @Tesla You should move your businesses to Canada, in the province of Quebec where business… https://t.co/fmYeDlsNRA"
563,Tue May 12 14:21:07 +0000 2020,1260213420235747328,"@elonmusk @ChillMichelle @Tesla Mr Musk , I am a physician in Fremont . I like you to work next to your factory wor… https://t.co/6ebPuKaEOO"
564,Tue May 12 14:42:53 +0000 2020,1260218896960745473,@elonmusk Will you be publicly stating the number of Tesla employees (and SpaceX as well) who become infected with… https://t.co/GDkkNOKf7v
565,Tue May 12 14:56:03 +0000 2020,1260222212143042560,@elonmusk @ChillMichelle @Tesla if only those (especially the media ) who are up in arms against risks of Covid had… https://t.co/iuwS5gcwWp
566,Tue May 12 15:03:57 +0000 2020,1260224198271737858,"@elonmusk 
Good day.  My name is Alexander.  I am 20 years old and live in Belarus.  Please tell me, can I get a jo… https://t.co/R8iEKYwNhb"
567,Tue May 12 15:05:30 +0000 2020,1260224587565948930,"@elonmusk If you agree to be sued if any employee contracts COVID-19 at your facility. Btw, who is buying a new car… https://t.co/tY1aYkGtbN"
568,Tue May 12 15:23:38 +0000 2020,1260229151383928832,"@elonmusk Hi , please consider Lanthanum compound to fight covid 19 due to reaction with RNA. We believe you can do… https://t.co/bpMKPrka7I"
569,Tue May 12 15:48:23 +0000 2020,1260235380827344896,"@elonmusk If anyone of Tesla workers die of COVID, let it only be you."
570,Tue May 12 15:54:44 +0000 2020,1260236978035064833,@elonmusk Dr Fauci says there is absolutely no chance of containing the virus.  If that's the case then open up the… https://t.co/0JLkF3HSze
571,Tue May 12 15:56:41 +0000 2020,1260237469427142657,@elonmusk Bring Tesla manufacturing to WV! WV lifted its stay home order. WV has the lowest COVID-19 positive test… https://t.co/Dg9Jl6FDWL
572,Tue May 12 15:57:53 +0000 2020,1260237772427792384,@elonmusk can be as cantankerous as he likes about COVID so long as he continues to allow me to basically play Gran… https://t.co/5JNsILMayM
573,Tue May 12 16:02:17 +0000 2020,1260238880030076934,"@elonmusk I think not the right move @elonmusk 
Love the Tesla but I think defying authorities order is correct. Th… https://t.co/eJCRwZgusy"
574,Tue May 12 16:03:52 +0000 2020,1260239277109047296,"@elonmusk I came up with this covid-19 loan sale idea for the Tesla model 3 you would use it, it wouldn’t be good f… https://t.co/y2jF5ZuOjy"
575,Tue May 12 16:04:50 +0000 2020,1260239521704079360,@elonmusk @ChillMichelle @Tesla That is messed up. My husband is a simular situation. Dental offices can open up bu… https://t.co/YlAJwZZDtj
576,Tue May 12 16:07:30 +0000 2020,1260240191077449729,@elonmusk @ChillMichelle @Tesla If any of your employees in the factory come down with Covid-19 due to your opening… https://t.co/9tfZ3w1qbI
577,Tue May 12 16:13:49 +0000 2020,1260241779774746624,@elonmusk @ChillMichelle @Tesla I appreciate that you're taking precautions. I only hope you're not sued with a wro… https://t.co/cRAhUKnU5n
578,Tue May 12 16:39:37 +0000 2020,1260248275728424960,@elonmusk @ChillMichelle @Tesla Latest covid briefing by Monty Pythons.  https://t.co/rGV6Vadi8E
579,Tue May 12 17:02:21 +0000 2020,1260253995618242560,"@elonmusk As a Tesla driver and a Tesla fan, I have to say: This is seriously uncool. Please follow the local rules… https://t.co/5946DNEHsU"
580,Tue May 12 17:37:53 +0000 2020,1260262936229982209,"@elonmusk If workers get Covid, Tesla will be in position to be sued for recklessly endangering workers by breaking… https://t.co/9mM1MgIN9k"
581,Tue May 12 18:03:27 +0000 2020,1260269371164934144,"@elonmusk OMG! What’s wrong with you exactly?
The CFO:find the % of TAM that Tesla has as % to all competitors open… https://t.co/Kd3FAl2FAf"
582,Tue May 12 18:09:10 +0000 2020,1260270810259832837,@elonmusk @realDonaldTrump Free COVID 19 test for every Tesla purchase.
583,Tue May 12 18:11:43 +0000 2020,1260271453947248646,"@elonmusk @realDonaldTrump Dude. My husband has wanted a Tesla for years. If it hadn't been for COVID, he'd have bo… https://t.co/E59UrOMt8s"
584,Tue May 12 18:12:36 +0000 2020,1260271676216029185,"@elonmusk @ChillMichelle @Tesla Bro, wtg with the whole COVID-failure-to-protect-employees thing. Thought you we're awesome. I was mistaken."
585,Tue May 12 18:15:26 +0000 2020,1260272388840673282,"@elonmusk @realDonaldTrump FREE TESLA from the TYRANNY of Cali Overlords!

@GavinNewsom holding Fremont hostage unt… https://t.co/biBJePHQqh"
586,Tue May 12 18:21:33 +0000 2020,1260273928489975808,"@elonmusk @ChillMichelle @Tesla Erica Pan (Alameda ""Public Health"" Officer) is super messed up.  She testified that… https://t.co/PPAw3PnSyD"
587,Tue May 12 18:31:42 +0000 2020,1260276482326355971,@elonmusk @ChillMichelle @Tesla Ozone killer's of covid-19 https://t.co/2yq8jd7gH1
588,Tue May 12 18:35:21 +0000 2020,1260277399524163584,"@elonmusk @Tesla How about this instead, for anyone who gets infected with covid-19 in your plant, you personally p… https://t.co/hoTIJWDWaf"
589,Tue May 12 18:39:23 +0000 2020,1260278414524608512,@elonmusk @ChillMichelle @Tesla You just got bashed on CNN...question...what happens if a tesla employee dies from… https://t.co/UGQWW1MduI
590,Tue May 12 18:52:15 +0000 2020,1260281651311063047,"@elonmusk @ChillMichelle @Tesla Seriously, F U.  You are the CEO of a company that the shareowners own, and a fathe… https://t.co/8KPGTaSrG9"
591,Tue May 12 19:59:23 +0000 2020,1260298547490172938,"@elonmusk everytime you say stupid shit, you should have to donate a billion to fight COVID &amp; climate change. 
in u… https://t.co/GvaaatOxCW"
592,Tue May 12 20:26:25 +0000 2020,1260305349560733696,@elonmusk @ChillMichelle @Tesla That's a fact @elonmusk. #Michigan #Manufacturers reopened yesterday. Our data clea… https://t.co/VwoCHzSKjh
